prefix,count,white_win_rate,black_win_rate,draw_rate,main_opening
"('e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'g8f6', 'd2d4')",1,1.0,0.0,0.0,"Italian Game: Scotch Gambit, Anderssen Attack"
"('e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'g8f6', 'd2d4', 'e5d4')",1,1.0,0.0,0.0,"Italian Game: Scotch Gambit, Anderssen Attack"
"('e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'g8f6', 'd2d4', 'e5d4', 'e1g1')",1,1.0,0.0,0.0,"Italian Game: Scotch Gambit, Anderssen Attack"
"('e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'g8f6', 'd2d4', 'e5d4', 'e1g1', 'f6e4')",1,1.0,0.0,0.0,"Italian Game: Scotch Gambit, Anderssen Attack"
"('e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'g8f6', 'f3g5')",5,0.6,0.4,0.0,"Italian Game: Two Knights Defense, Polerio Defense, Bishop Check Line"
"('e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'g8f6', 'f3g5', 'd7d5')",4,0.5,0.5,0.0,"Italian Game: Two Knights Defense, Polerio Defense, Bishop Check Line"
"('e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'g8f6', 'f3g5', 'd7d5', 'e4d5')",4,0.5,0.5,0.0,"Italian Game: Two Knights Defense, Polerio Defense, Bishop Check Line"
"('e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'g8f6', 'f3g5', 'd7d5', 'e4d5', 'c6a5')",4,0.5,0.5,0.0,"Italian Game: Two Knights Defense, Polerio Defense, Bishop Check Line"
"('e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'g8f6', 'f3g5', 'f8c5')",1,1.0,0.0,0.0,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line"
"('e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'g8f6', 'f3g5', 'f8c5', 'c4f7')",1,1.0,0.0,0.0,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line"
"('e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'g8f6', 'f3g5', 'f8c5', 'c4f7', 'e8e7')",1,1.0,0.0,0.0,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line"
"('e2e4', 'e7e5', 'g1f3', 'd7d5')",1,1.0,0.0,0.0,Elephant Gambit: Paulsen Countergambit
"('e2e4', 'e7e5', 'g1f3', 'd7d5', 'e4d5')",1,1.0,0.0,0.0,Elephant Gambit: Paulsen Countergambit
"('e2e4', 'e7e5', 'g1f3', 'd7d5', 'e4d5', 'e5e4')",1,1.0,0.0,0.0,Elephant Gambit: Paulsen Countergambit
"('e2e4', 'e7e5', 'g1f3', 'd7d5', 'e4d5', 'e5e4', 'd1e2')",1,1.0,0.0,0.0,Elephant Gambit: Paulsen Countergambit
"('e2e4', 'e7e5', 'g1f3', 'd7d5', 'e4d5', 'e5e4', 'd1e2', 'd8e7')",1,1.0,0.0,0.0,Elephant Gambit: Paulsen Countergambit
"('e2e4', 'e7e5', 'g1f3', 'd7d5', 'e4d5', 'e5e4', 'd1e2', 'd8e7', 'f3d4')",1,1.0,0.0,0.0,Elephant Gambit: Paulsen Countergambit
"('e2e4', 'e7e5', 'g1f3', 'd7d5', 'e4d5', 'e5e4', 'd1e2', 'd8e7', 'f3d4', 'g8f6')",1,1.0,0.0,0.0,Elephant Gambit: Paulsen Countergambit
"('e2e4', 'e7e5', 'g1f3', 'd7d6')",2,0.5,0.5,0.0,Philidor Defense: Exchange Variation
"('e2e4', 'e7e5', 'g1f3', 'd7d6', 'd2d4')",1,0.0,1.0,0.0,Philidor Defense: Exchange Variation
"('e2e4', 'e7e5', 'g1f3', 'd7d6', 'd2d4', 'e5d4')",1,0.0,1.0,0.0,Philidor Defense: Exchange Variation
"('e2e4', 'e7e5', 'g1f3', 'd7d6', 'd2d4', 'e5d4', 'f3d4')",1,0.0,1.0,0.0,Philidor Defense: Exchange Variation
"('e2e4', 'e7e5', 'g1f3', 'd7d6', 'd2d4', 'e5d4', 'f3d4', 'g8f6')",1,0.0,1.0,0.0,Philidor Defense: Exchange Variation
"('e2e4', 'e7e5', 'g1f3', 'd7d6', 'd2d4', 'e5d4', 'f3d4', 'g8f6', 'b1c3')",1,0.0,1.0,0.0,Philidor Defense: Exchange Variation
"('e2e4', 'e7e5', 'g1f3', 'd7d6', 'd2d4', 'e5d4', 'f3d4', 'g8f6', 'b1c3', 'f8e7')",1,0.0,1.0,0.0,Philidor Defense: Exchange Variation
"('e2e4', 'e7e5', 'g1f3', 'd7d6', 'f1c4')",1,1.0,0.0,0.0,"Philidor Defense: Hanham Variation, Delmar Variation"
"('e2e4', 'e7e5', 'g1f3', 'd7d6', 'f1c4', 'c7c6')",1,1.0,0.0,0.0,"Philidor Defense: Hanham Variation, Delmar Variation"
"('e2e4', 'e7e5', 'g1f3', 'd7d6', 'f1c4', 'c7c6', 'd2d4')",1,1.0,0.0,0.0,"Philidor Defense: Hanham Variation, Delmar Variation"
"('e2e4', 'e7e5', 'g1f3', 'd7d6', 'f1c4', 'c7c6', 'd2d4', 'b8d7')",1,1.0,0.0,0.0,"Philidor Defense: Hanham Variation, Delmar Variation"
"('e2e4', 'e7e5', 'g1f3', 'd7d6', 'f1c4', 'c7c6', 'd2d4', 'b8d7', 'c2c3')",1,1.0,0.0,0.0,"Philidor Defense: Hanham Variation, Delmar Variation"
"('e2e4', 'e7e5', 'g1f3', 'd7d6', 'f1c4', 'c7c6', 'd2d4', 'b8d7', 'c2c3', 'd8c7')",1,1.0,0.0,0.0,"Philidor Defense: Hanham Variation, Delmar Variation"
"('e2e4', 'e7e5', 'g1f3', 'd8e7')",1,0.0,0.0,1.0,Gunderam Defense
"('e2e4', 'e7e5', 'g1f3', 'd8e7', 'f1c4')",1,0.0,0.0,1.0,Gunderam Defense
"('e2e4', 'e7e5', 'g1f3', 'd8e7', 'f1c4', 'd7d6')",1,0.0,0.0,1.0,Gunderam Defense
"('e2e4', 'e7e5', 'g1f3', 'd8e7', 'f1c4', 'd7d6', 'c2c3')",1,0.0,0.0,1.0,Gunderam Defense
"('e2e4', 'e7e5', 'g1f3', 'd8e7', 'f1c4', 'd7d6', 'c2c3', 'c7c6')",1,0.0,0.0,1.0,Gunderam Defense
"('e2e4', 'e7e5', 'g1f3', 'd8e7', 'f1c4', 'd7d6', 'c2c3', 'c7c6', 'e1g1')",1,0.0,0.0,1.0,Gunderam Defense
"('e2e4', 'e7e5', 'g1f3', 'd8e7', 'f1c4', 'd7d6', 'c2c3', 'c7c6', 'e1g1', 'h7h6')",1,0.0,0.0,1.0,Gunderam Defense
"('e2e4', 'e7e5', 'g1f3', 'f7f5')",2,1.0,0.0,0.0,Latvian Gambit Accepted
"('e2e4', 'e7e5', 'g1f3', 'f7f5', 'e4f5')",1,1.0,0.0,0.0,Latvian Gambit Accepted
"('e2e4', 'e7e5', 'g1f3', 'f7f5', 'e4f5', 'e5e4')",1,1.0,0.0,0.0,Latvian Gambit Accepted
"('e2e4', 'e7e5', 'g1f3', 'f7f5', 'e4f5', 'e5e4', 'd1e2')",1,1.0,0.0,0.0,Latvian Gambit Accepted
"('e2e4', 'e7e5', 'g1f3', 'f7f5', 'e4f5', 'e5e4', 'd1e2', 'd8e7')",1,1.0,0.0,0.0,Latvian Gambit Accepted
"('e2e4', 'e7e5', 'g1f3', 'f7f5', 'e4f5', 'e5e4', 'd1e2', 'd8e7', 'f3d4')",1,1.0,0.0,0.0,Latvian Gambit Accepted
"('e2e4', 'e7e5', 'g1f3', 'f7f5', 'e4f5', 'e5e4', 'd1e2', 'd8e7', 'f3d4', 'e7e5')",1,1.0,0.0,0.0,Latvian Gambit Accepted
"('e2e4', 'e7e5', 'g1f3', 'f7f5', 'f3e5')",1,1.0,0.0,0.0,Latvian Gambit: Fraser Defense
"('e2e4', 'e7e5', 'g1f3', 'f7f5', 'f3e5', 'b8c6')",1,1.0,0.0,0.0,Latvian Gambit: Fraser Defense
"('e2e4', 'e7e5', 'g1f3', 'f7f5', 'f3e5', 'b8c6', 'e5c4')",1,1.0,0.0,0.0,Latvian Gambit: Fraser Defense
"('e2e4', 'e7e5', 'g1f3', 'f7f5', 'f3e5', 'b8c6', 'e5c4', 'f8c5')",1,1.0,0.0,0.0,Latvian Gambit: Fraser Defense
"('e2e4', 'e7e5', 'g1f3', 'f7f5', 'f3e5', 'b8c6', 'e5c4', 'f8c5', 'd2d4')",1,1.0,0.0,0.0,Latvian Gambit: Fraser Defense
"('e2e4', 'e7e5', 'g1f3', 'f7f5', 'f3e5', 'b8c6', 'e5c4', 'f8c5', 'd2d4', 'c5d4')",1,1.0,0.0,0.0,Latvian Gambit: Fraser Defense
"('e2e4', 'e7e5', 'g1f3', 'f8d6')",1,1.0,0.0,0.0,King's Knight Opening
"('e2e4', 'e7e5', 'g1f3', 'f8d6', 'b1a3')",1,1.0,0.0,0.0,King's Knight Opening
"('e2e4', 'e7e5', 'g1f3', 'f8d6', 'b1a3', 'g8f6')",1,1.0,0.0,0.0,King's Knight Opening
"('e2e4', 'e7e5', 'g1f3', 'f8d6', 'b1a3', 'g8f6', 'd2d3')",1,1.0,0.0,0.0,King's Knight Opening
"('e2e4', 'e7e5', 'g1f3', 'f8d6', 'b1a3', 'g8f6', 'd2d3', 'd6a3')",1,1.0,0.0,0.0,King's Knight Opening
"('e2e4', 'e7e5', 'g1f3', 'f8d6', 'b1a3', 'g8f6', 'd2d3', 'd6a3', 'b2a3')",1,1.0,0.0,0.0,King's Knight Opening
"('e2e4', 'e7e5', 'g1f3', 'f8d6', 'b1a3', 'g8f6', 'd2d3', 'd6a3', 'b2a3', 'd7d6')",1,1.0,0.0,0.0,King's Knight Opening
"('e2e4', 'e7e5', 'g1f3', 'g8f6')",17,0.529,0.412,0.059,Russian Game: Three Knights Game
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'b1c3')",6,0.5,0.5,0.0,Russian Game: Three Knights Game
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'b1c3', 'b8c6')",3,0.333,0.667,0.0,Four Knights Game: Italian Variation
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'b1c3', 'b8c6', 'd2d4')",1,0.0,1.0,0.0,Four Knights Game: Scotch Variation Accepted
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'b1c3', 'b8c6', 'd2d4', 'e5d4')",1,0.0,1.0,0.0,Four Knights Game: Scotch Variation Accepted
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'b1c3', 'b8c6', 'd2d4', 'e5d4', 'f3d4')",1,0.0,1.0,0.0,Four Knights Game: Scotch Variation Accepted
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'b1c3', 'b8c6', 'd2d4', 'e5d4', 'f3d4', 'f8b4')",1,0.0,1.0,0.0,Four Knights Game: Scotch Variation Accepted
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'b1c3', 'b8c6', 'f1b5')",1,1.0,0.0,0.0,"Four Knights Game: Spanish Variation, Rubinstein Variation"
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'b1c3', 'b8c6', 'f1b5', 'c6d4')",1,1.0,0.0,0.0,"Four Knights Game: Spanish Variation, Rubinstein Variation"
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'b1c3', 'b8c6', 'f1b5', 'c6d4', 'b5c4')",1,1.0,0.0,0.0,"Four Knights Game: Spanish Variation, Rubinstein Variation"
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'b1c3', 'b8c6', 'f1b5', 'c6d4', 'b5c4', 'f8c5')",1,1.0,0.0,0.0,"Four Knights Game: Spanish Variation, Rubinstein Variation"
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'b1c3', 'b8c6', 'f1c4')",1,0.0,1.0,0.0,Four Knights Game: Italian Variation
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'b1c3', 'b8c6', 'f1c4', 'f6e4')",1,0.0,1.0,0.0,Four Knights Game: Italian Variation
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'b1c3', 'b8c6', 'f1c4', 'f6e4', 'c3e4')",1,0.0,1.0,0.0,Four Knights Game: Italian Variation
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'b1c3', 'b8c6', 'f1c4', 'f6e4', 'c3e4', 'd7d5')",1,0.0,1.0,0.0,Four Knights Game: Italian Variation
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'b1c3', 'f8b4')",3,0.667,0.333,0.0,Russian Game: Three Knights Game
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'b1c3', 'f8b4', 'd2d3')",1,1.0,0.0,0.0,Russian Game: Three Knights Game
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'b1c3', 'f8b4', 'd2d3', 'b4c3')",1,1.0,0.0,0.0,Russian Game: Three Knights Game
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'b1c3', 'f8b4', 'd2d3', 'b4c3', 'b2c3')",1,1.0,0.0,0.0,Russian Game: Three Knights Game
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'b1c3', 'f8b4', 'd2d3', 'b4c3', 'b2c3', 'd7d6')",1,1.0,0.0,0.0,Russian Game: Three Knights Game
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'b1c3', 'f8b4', 'f1c4')",1,1.0,0.0,0.0,Russian Game: Three Knights Game
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'b1c3', 'f8b4', 'f1c4', 'e8g8')",1,1.0,0.0,0.0,Russian Game: Three Knights Game
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'b1c3', 'f8b4', 'f1c4', 'e8g8', 'e1g1')",1,1.0,0.0,0.0,Russian Game: Three Knights Game
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'b1c3', 'f8b4', 'f1c4', 'e8g8', 'e1g1', 'd7d6')",1,1.0,0.0,0.0,Russian Game: Three Knights Game
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'b1c3', 'f8b4', 'f3e5')",1,0.0,1.0,0.0,Russian Game: Three Knights Game
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'b1c3', 'f8b4', 'f3e5', 'e8g8')",1,0.0,1.0,0.0,Russian Game: Three Knights Game
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'b1c3', 'f8b4', 'f3e5', 'e8g8', 'd2d3')",1,0.0,1.0,0.0,Russian Game: Three Knights Game
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'b1c3', 'f8b4', 'f3e5', 'e8g8', 'd2d3', 'd7d5')",1,0.0,1.0,0.0,Russian Game: Three Knights Game
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'd2d3')",1,0.0,1.0,0.0,Petrov's Defense
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'd2d3', 'b8c6')",1,0.0,1.0,0.0,Petrov's Defense
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'd2d3', 'b8c6', 'c1g5')",1,0.0,1.0,0.0,Petrov's Defense
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'd2d3', 'b8c6', 'c1g5', 'f8c5')",1,0.0,1.0,0.0,Petrov's Defense
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'd2d3', 'b8c6', 'c1g5', 'f8c5', 'g5h4')",1,0.0,1.0,0.0,Petrov's Defense
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'd2d3', 'b8c6', 'c1g5', 'f8c5', 'g5h4', 'd7d6')",1,0.0,1.0,0.0,Petrov's Defense
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'd2d4')",2,0.5,0.5,0.0,"Russian Game: Modern Attack, Center Attack"
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'd2d4', 'e5d4')",1,0.0,1.0,0.0,"Russian Game: Modern Attack, Center Attack"
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'd2d4', 'e5d4', 'e4e5')",1,0.0,1.0,0.0,"Russian Game: Modern Attack, Center Attack"
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'd2d4', 'e5d4', 'e4e5', 'f6e4')",1,0.0,1.0,0.0,"Russian Game: Modern Attack, Center Attack"
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'd2d4', 'e5d4', 'e4e5', 'f6e4', 'd1d4')",1,0.0,1.0,0.0,"Russian Game: Modern Attack, Center Attack"
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'd2d4', 'e5d4', 'e4e5', 'f6e4', 'd1d4', 'd7d5')",1,0.0,1.0,0.0,"Russian Game: Modern Attack, Center Attack"
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'd2d4', 'f6e4')",1,1.0,0.0,0.0,"Russian Game: Modern Attack, Symmetrical Variation #2"
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'd2d4', 'f6e4', 'd4e5')",1,1.0,0.0,0.0,"Russian Game: Modern Attack, Symmetrical Variation #2"
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'd2d4', 'f6e4', 'd4e5', 'd7d5')",1,1.0,0.0,0.0,"Russian Game: Modern Attack, Symmetrical Variation #2"
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'd2d4', 'f6e4', 'd4e5', 'd7d5', 'f1d3')",1,1.0,0.0,0.0,"Russian Game: Modern Attack, Symmetrical Variation #2"
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'd2d4', 'f6e4', 'd4e5', 'd7d5', 'f1d3', 'b8c6')",1,1.0,0.0,0.0,"Russian Game: Modern Attack, Symmetrical Variation #2"
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'f3e5')",8,0.625,0.25,0.125,"Russian Game: Classical Attack, Mason Variation"
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'f3e5', 'd7d6')",7,0.714,0.143,0.143,"Russian Game: Classical Attack, Mason Variation"
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'f3e5', 'd7d6', 'e5f3')",7,0.714,0.143,0.143,"Russian Game: Classical Attack, Mason Variation"
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'f3e5', 'd7d6', 'e5f3', 'f6e4')",7,0.714,0.143,0.143,"Russian Game: Classical Attack, Mason Variation"
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'f3e5', 'd7d6', 'e5f3', 'f6e4', 'b1c3')",2,0.5,0.5,0.0,Russian Game: Nimzowitsch Attack
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'f3e5', 'd7d6', 'e5f3', 'f6e4', 'b1c3', 'e4c3')",2,0.5,0.5,0.0,Russian Game: Nimzowitsch Attack
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'f3e5', 'd7d6', 'e5f3', 'f6e4', 'd1e2')",2,1.0,0.0,0.0,Russian Game: Cozio (Lasker) Attack
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'f3e5', 'd7d6', 'e5f3', 'f6e4', 'd1e2', 'd8e7')",2,1.0,0.0,0.0,Russian Game: Cozio (Lasker) Attack
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'f3e5', 'd7d6', 'e5f3', 'f6e4', 'd2d4')",2,0.5,0.0,0.5,"Russian Game: Classical Attack, Mason Variation"
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'f3e5', 'd7d6', 'e5f3', 'f6e4', 'd2d4', 'd6d5')",2,0.5,0.0,0.5,"Russian Game: Classical Attack, Mason Variation"
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'f3e5', 'd7d6', 'e5f3', 'f6e4', 'f1d3')",1,1.0,0.0,0.0,Russian Game: Millennium Attack
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'f3e5', 'd7d6', 'e5f3', 'f6e4', 'f1d3', 'e4f6')",1,1.0,0.0,0.0,Russian Game: Millennium Attack
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'f3e5', 'f6e4')",1,0.0,1.0,0.0,"Russian Game: Damiano Variation, Kholmov Gambit"
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'f3e5', 'f6e4', 'd1e2')",1,0.0,1.0,0.0,"Russian Game: Damiano Variation, Kholmov Gambit"
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'f3e5', 'f6e4', 'd1e2', 'd8e7')",1,0.0,1.0,0.0,"Russian Game: Damiano Variation, Kholmov Gambit"
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'f3e5', 'f6e4', 'd1e2', 'd8e7', 'e2e4')",1,0.0,1.0,0.0,"Russian Game: Damiano Variation, Kholmov Gambit"
"('e2e4', 'e7e5', 'g1f3', 'g8f6', 'f3e5', 'f6e4', 'd1e2', 'd8e7', 'e2e4', 'd7d6')",1,0.0,1.0,0.0,"Russian Game: Damiano Variation, Kholmov Gambit"
"('e2e4', 'e7e6')",113,0.478,0.487,0.035,"French Defense: Advance Variation, Euwe Variation"
"('e2e4', 'e7e6', 'b1c3')",7,0.286,0.714,0.0,French Defense: Queen's Knight
"('e2e4', 'e7e6', 'b1c3', 'd7d5')",6,0.167,0.833,0.0,French Defense: Queen's Knight
"('e2e4', 'e7e6', 'b1c3', 'd7d5', 'd2d3')",2,0.5,0.5,0.0,French Defense: Queen's Knight
"('e2e4', 'e7e6', 'b1c3', 'd7d5', 'd2d3', 'g8e7')",1,1.0,0.0,0.0,French Defense: Queen's Knight
"('e2e4', 'e7e6', 'b1c3', 'd7d5', 'd2d3', 'g8e7', 'c1g5')",1,1.0,0.0,0.0,French Defense: Queen's Knight
"('e2e4', 'e7e6', 'b1c3', 'd7d5', 'd2d3', 'g8e7', 'c1g5', 'h7h6')",1,1.0,0.0,0.0,French Defense: Queen's Knight
"('e2e4', 'e7e6', 'b1c3', 'd7d5', 'd2d3', 'g8e7', 'c1g5', 'h7h6', 'g5h4')",1,1.0,0.0,0.0,French Defense: Queen's Knight
"('e2e4', 'e7e6', 'b1c3', 'd7d5', 'd2d3', 'g8e7', 'c1g5', 'h7h6', 'g5h4', 'g7g5')",1,1.0,0.0,0.0,French Defense: Queen's Knight
"('e2e4', 'e7e6', 'b1c3', 'd7d5', 'd2d3', 'g8f6')",1,0.0,1.0,0.0,French Defense: Queen's Knight
"('e2e4', 'e7e6', 'b1c3', 'd7d5', 'd2d3', 'g8f6', 'c1d2')",1,0.0,1.0,0.0,French Defense: Queen's Knight
"('e2e4', 'e7e6', 'b1c3', 'd7d5', 'd2d3', 'g8f6', 'c1d2', 'f8c5')",1,0.0,1.0,0.0,French Defense: Queen's Knight
"('e2e4', 'e7e6', 'b1c3', 'd7d5', 'd2d3', 'g8f6', 'c1d2', 'f8c5', 'g2g3')",1,0.0,1.0,0.0,French Defense: Queen's Knight
"('e2e4', 'e7e6', 'b1c3', 'd7d5', 'd2d3', 'g8f6', 'c1d2', 'f8c5', 'g2g3', 'b8c6')",1,0.0,1.0,0.0,French Defense: Queen's Knight
"('e2e4', 'e7e6', 'b1c3', 'd7d5', 'd2d4')",4,0.0,1.0,0.0,"French Defense: Classical Variation, Steinitz Variation"
"('e2e4', 'e7e6', 'b1c3', 'd7d5', 'd2d4', 'f8b4')",1,0.0,1.0,0.0,"French Defense: Winawer Variation, Retreat Variation"
"('e2e4', 'e7e6', 'b1c3', 'd7d5', 'd2d4', 'f8b4', 'e4e5')",1,0.0,1.0,0.0,"French Defense: Winawer Variation, Retreat Variation"
"('e2e4', 'e7e6', 'b1c3', 'd7d5', 'd2d4', 'f8b4', 'e4e5', 'c7c5')",1,0.0,1.0,0.0,"French Defense: Winawer Variation, Retreat Variation"
"('e2e4', 'e7e6', 'b1c3', 'd7d5', 'd2d4', 'f8b4', 'e4e5', 'c7c5', 'a2a3')",1,0.0,1.0,0.0,"French Defense: Winawer Variation, Retreat Variation"
"('e2e4', 'e7e6', 'b1c3', 'd7d5', 'd2d4', 'f8b4', 'e4e5', 'c7c5', 'a2a3', 'b4a5')",1,0.0,1.0,0.0,"French Defense: Winawer Variation, Retreat Variation"
"('e2e4', 'e7e6', 'b1c3', 'd7d5', 'd2d4', 'g8f6')",3,0.0,1.0,0.0,"French Defense: Classical Variation, Steinitz Variation"
"('e2e4', 'e7e6', 'b1c3', 'd7d5', 'd2d4', 'g8f6', 'e4e5')",2,0.0,1.0,0.0,"French Defense: Classical Variation, Steinitz Variation"
"('e2e4', 'e7e6', 'b1c3', 'd7d5', 'd2d4', 'g8f6', 'e4e5', 'f6d7')",2,0.0,1.0,0.0,"French Defense: Classical Variation, Steinitz Variation"
"('e2e4', 'e7e6', 'b1c3', 'd7d5', 'd2d4', 'g8f6', 'e4e5', 'f6d7', 'c3e2')",1,0.0,1.0,0.0,"French Defense: Classical Variation, Steinitz Variation"
"('e2e4', 'e7e6', 'b1c3', 'd7d5', 'd2d4', 'g8f6', 'e4e5', 'f6d7', 'c3e2', 'c7c5')",1,0.0,1.0,0.0,"French Defense: Classical Variation, Steinitz Variation"
"('e2e4', 'e7e6', 'b1c3', 'd7d5', 'd2d4', 'g8f6', 'e4e5', 'f6d7', 'f2f4')",1,0.0,1.0,0.0,"French Defense: Steinitz Variation, Boleslavsky Variation"
"('e2e4', 'e7e6', 'b1c3', 'd7d5', 'd2d4', 'g8f6', 'e4e5', 'f6d7', 'f2f4', 'c7c5')",1,0.0,1.0,0.0,"French Defense: Steinitz Variation, Boleslavsky Variation"
"('e2e4', 'e7e6', 'b1c3', 'd7d5', 'd2d4', 'g8f6', 'f1d3')",1,0.0,1.0,0.0,"French Defense: Classical Variation, Swiss Variation"
"('e2e4', 'e7e6', 'b1c3', 'd7d5', 'd2d4', 'g8f6', 'f1d3', 'd5e4')",1,0.0,1.0,0.0,"French Defense: Classical Variation, Swiss Variation"
"('e2e4', 'e7e6', 'b1c3', 'd7d5', 'd2d4', 'g8f6', 'f1d3', 'd5e4', 'c3e4')",1,0.0,1.0,0.0,"French Defense: Classical Variation, Swiss Variation"
"('e2e4', 'e7e6', 'b1c3', 'd7d5', 'd2d4', 'g8f6', 'f1d3', 'd5e4', 'c3e4', 'c8d7')",1,0.0,1.0,0.0,"French Defense: Classical Variation, Swiss Variation"
"('e2e4', 'e7e6', 'b1c3', 'f8b4')",1,1.0,0.0,0.0,French Defense: Queen's Knight
"('e2e4', 'e7e6', 'b1c3', 'f8b4', 'd2d3')",1,1.0,0.0,0.0,French Defense: Queen's Knight
"('e2e4', 'e7e6', 'b1c3', 'f8b4', 'd2d3', 'g8e7')",1,1.0,0.0,0.0,French Defense: Queen's Knight
"('e2e4', 'e7e6', 'b1c3', 'f8b4', 'd2d3', 'g8e7', 'g2g3')",1,1.0,0.0,0.0,French Defense: Queen's Knight
"('e2e4', 'e7e6', 'b1c3', 'f8b4', 'd2d3', 'g8e7', 'g2g3', 'd7d5')",1,1.0,0.0,0.0,French Defense: Queen's Knight
"('e2e4', 'e7e6', 'b1c3', 'f8b4', 'd2d3', 'g8e7', 'g2g3', 'd7d5', 'c1d2')",1,1.0,0.0,0.0,French Defense: Queen's Knight
"('e2e4', 'e7e6', 'b1c3', 'f8b4', 'd2d3', 'g8e7', 'g2g3', 'd7d5', 'c1d2', 'e8g8')",1,1.0,0.0,0.0,French Defense: Queen's Knight
"('e2e4', 'e7e6', 'b2b3')",5,0.2,0.6,0.2,"French Defense: Horwitz Attack, Papa-Ticulat Gambit"
"('e2e4', 'e7e6', 'b2b3', 'c7c5')",2,0.0,1.0,0.0,French Defense: Horwitz Attack
"('e2e4', 'e7e6', 'b2b3', 'c7c5', 'c1b2')",2,0.0,1.0,0.0,French Defense: Horwitz Attack
